student_id,course_id,term,grade_letter,grade_value,student_rating
S1193,COURSE1069,Spring 2025,A-,3.7,
S1193,COURSE1084,Spring 2025,C,2.0,1.0
S1194,COURSE1078,Fall 2025,B+,3.3,5.0
S1194,COURSE1006,Spring 2025,A,4.0,
S1194,COURSE1033,Fall 2024,A-,3.7,3.0
S1194,COURSE1015,Spring 2025,C-,1.7,1.0
S1194,COURSE1051,Spring 2022,A-,3.7,
S1194,COURSE1087,Spring 2022,B,3.0,2.0
S1194,COURSE1042,Spring 2025,B+,3.3,5.0
S1194,COURSE1024,Fall 2024,C-,1.7,2.0
S1194,COURSE1060,Spring 2025,B+,3.3,5.0
S1194,COURSE1069,Fall 2024,C,2.0,
S1194,COURSE1096,Spring 2024,B,3.0,3.0
S1194,COURSE1017,Fall 2022,C-,1.7,3.0
S1194,COURSE1045,Fall 2024,B+,3.3,1.0
S1194,COURSE1057,Fall 2023,B-,2.7,1.0
S1194,COURSE1072,Fall 2023,C-,1.7,5.0
S1194,COURSE1073,Spring 2023,C-,1.7,
S1194,COURSE1054,Fall 2024,C+,2.3,
S1194,COURSE1056,Fall 2022,C+,2.3,2.0
S1194,COURSE1041,Spring 2022,A-,3.7,
S1194,COURSE1016,Spring 2024,A-,3.7,5.0
S1194,COURSE1074,Fall 2025,B+,3.3,4.0
S1195,COURSE1014,Spring 2024,D,1.0,4.0
S1195,COURSE1032,Spring 2024,C-,1.7,2.0
S1195,COURSE1068,Fall 2025,F,0.0,3.0
S1195,COURSE1005,Fall 2025,B-,2.7,1.0
S1195,COURSE1050,Spring 2024,B-,2.7,1.0
S1195,COURSE1095,Fall 2025,C-,1.7,5.0
S1195,COURSE1077,Fall 2023,C,2.0,
S1195,COURSE1059,Spring 2023,C,2.0,3.0
S1195,COURSE1023,Spring 2024,A-,3.7,5.0
S1195,COURSE1086,Spring 2024,C,2.0,
S1195,COURSE1041,Spring 2024,C-,1.7,1.0
S1195,COURSE1082,Fall 2023,B+,3.3,
S1195,COURSE1002,Spring 2023,A,4.0,
S1195,COURSE1064,Fall 2024,D+,1.3,2.0
S1195,COURSE1025,Fall 2024,A-,3.7,3.0
S1195,COURSE1096,Spring 2024,C,2.0,3.0
S1195,COURSE1073,Spring 2023,D+,1.3,4.0
S1195,COURSE1019,Spring 2023,B,3.0,5.0
S1195,COURSE1097,Fall 2024,C+,2.3,
S1196,COURSE1095,Spring 2025,C+,2.3,1.0
S1196,COURSE1014,Fall 2025,C,2.0,4.0
S1196,COURSE1041,Spring 2025,B+,3.3,3.0
S1196,COURSE1086,Spring 2025,A,4.0,5.0
S1196,COURSE1077,Spring 2025,C-,1.7,4.0
S1196,COURSE1028,Fall 2025,A-,3.7,1.0
S1196,COURSE1045,Fall 2025,A-,3.7,
S1196,COURSE1079,Fall 2025,B+,3.3,2.0
S1197,COURSE1083,Spring 2025,B,3.0,
S1197,COURSE1047,Spring 2023,C+,2.3,5.0
S1197,COURSE1065,Fall 2023,B,3.0,5.0
S1197,COURSE1092,Fall 2025,A,4.0,
S1197,COURSE1074,Fall 2024,B-,2.7,5.0
S1197,COURSE1056,Fall 2024,B,3.0,
S1197,COURSE1020,Spring 2024,B,3.0,1.0
S1197,COURSE1029,Fall 2023,C-,1.7,5.0
S1197,COURSE1011,Spring 2025,B-,2.7,4.0
S1197,COURSE1002,Fall 2023,C+,2.3,
S1197,COURSE1038,Fall 2025,C,2.0,
S1197,COURSE1008,Fall 2024,A-,3.7,4.0
S1197,COURSE1086,Spring 2024,A,4.0,4.0
S1197,COURSE1075,Spring 2024,A-,3.7,3.0
S1197,COURSE1041,Spring 2024,A-,3.7,2.0
S1197,COURSE1067,Fall 2024,D+,1.3,2.0
S1197,COURSE1009,Spring 2023,A-,3.7,
S1197,COURSE1087,Spring 2023,C+,2.3,1.0
S1198,COURSE1083,Fall 2025,C+,2.3,
S1198,COURSE1029,Spring 2025,A-,3.7,2.0
S1198,COURSE1065,Fall 2024,C,2.0,5.0
S1198,COURSE1002,Spring 2025,B-,2.7,
S1198,COURSE1074,Fall 2025,B-,2.7,
S1198,COURSE1092,Fall 2024,A,4.0,3.0
S1198,COURSE1047,Spring 2025,C,2.0,
S1198,COURSE1038,Fall 2025,B+,3.3,5.0
S1198,COURSE1020,Fall 2025,A-,3.7,3.0
S1198,COURSE1056,Spring 2024,A,4.0,3.0
S1198,COURSE1042,Fall 2025,A-,3.7,
S1198,COURSE1041,Fall 2025,B,3.0,3.0
S1198,COURSE1093,Fall 2024,C+,2.3,4.0
S1198,COURSE1031,Fall 2025,B,3.0,3.0
S1198,COURSE1024,Fall 2025,A-,3.7,1.0
S1199,COURSE1096,Spring 2024,C-,1.7,3.0
S1199,COURSE1087,Spring 2025,A,4.0,
S1199,COURSE1015,Spring 2024,D+,1.3,2.0
S1199,COURSE1060,Spring 2024,B-,2.7,4.0
S1199,COURSE1042,Spring 2025,B-,2.7,5.0
S1199,COURSE1069,Fall 2023,B-,2.7,2.0
S1199,COURSE1033,Fall 2024,C,2.0,
S1199,COURSE1006,Spring 2023,A,4.0,5.0
S1199,COURSE1051,Fall 2024,B,3.0,5.0
S1199,COURSE1024,Spring 2024,B-,2.7,
S1199,COURSE1078,Spring 2025,D+,1.3,2.0
S1199,COURSE1012,Spring 2025,F,0.0,3.0
S1199,COURSE1091,Spring 2025,C,2.0,4.0
S1199,COURSE1022,Fall 2025,B,3.0,2.0
S1199,COURSE1036,Fall 2023,B-,2.7,2.0
S1199,COURSE1008,Spring 2023,B,3.0,4.0
S1199,COURSE1071,Fall 2025,C+,2.3,
S1199,COURSE1018,Spring 2024,B-,2.7,2.0
